fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
53,96,0.552,25,49,0.51,9,11,0.818,7,44,51,35,10,5,8,19,140,0.694,0.682,0.51,0.115,17.1,78.6,52.6,66.0,9.9,9.8,7.4,138.7,87.2,5564305c-fff3-4136-9d07-ca23eb1d9912,Home,1,36,92,0.391,7,41,0.171,9,13,0.692,12,34,46,24,2,3,17,13,88,0.45,0.429,0.446,0.141,21.4,82.9,47.4,66.7,2.0,6.4,14.8,87.2,138.7
39,93,0.419,15,38,0.395,11,12,0.917,14,39,53,24,6,9,13,13,104,0.529,0.5,0.409,0.129,29.2,83.0,55.8,61.5,6.4,18.8,11.7,110.6,111.7,83be69af-611c-4684-8956-f844ca0c8073,Away,0,39,90,0.433,20,42,0.476,7,11,0.636,8,34,42,28,11,3,9,10,105,0.554,0.544,0.467,0.122,17.0,70.8,44.2,71.8,11.7,5.5,8.7,111.7,110.6
41,91,0.451,11,38,0.289,16,25,0.64,13,34,47,24,6,3,12,18,109,0.534,0.511,0.418,0.275,26.0,81.0,51.1,58.5,6.1,4.3,10.5,110.8,116.9,bac2b8b8-c8c6-4d22-a721-1efab1ca9124,Away,0,45,90,0.5,4,21,0.19,21,22,0.955,8,37,45,27,10,4,8,19,115,0.577,0.522,0.233,0.244,19.0,74.0,48.9,60.0,10.2,7.5,7.4,116.9,110.8
46,94,0.489,15,39,0.385,10,13,0.769,13,30,43,29,7,4,12,12,117,0.587,0.569,0.415,0.138,29.5,75.0,51.2,63.0,7.3,7.1,10.7,121.3,110.9,b572ed89-8e18-435a-927d-39da18d99e04,Away,1,44,87,0.506,9,31,0.29,10,16,0.625,10,31,41,21,6,1,15,14,107,0.569,0.557,0.356,0.184,25.0,70.5,48.8,47.7,6.2,1.8,13.8,110.9,121.3
49,100,0.49,15,40,0.375,8,12,0.667,14,31,45,34,7,10,3,11,121,0.575,0.565,0.4,0.12,32.6,77.5,54.2,69.4,7.7,16.9,2.8,133.8,109.5,1f550a25-0012-4d23-8ded-ea667cf394f5,Away,1,39,87,0.448,10,28,0.357,11,11,1.0,9,29,38,23,3,5,11,11,99,0.539,0.506,0.322,0.126,22.5,67.4,45.8,59.0,3.3,8.3,10.7,109.5,133.8
43,92,0.467,20,49,0.408,17,19,0.895,14,32,46,25,5,8,9,14,123,0.613,0.576,0.533,0.207,32.6,78.0,54.8,58.1,5.5,14.8,8.2,135.6,118.0,a5d7fdbf-1ddf-4c83-9a76-873deaab4d20,Away,1,41,86,0.477,15,32,0.469,10,11,0.909,9,29,38,23,4,7,10,18,107,0.589,0.564,0.372,0.128,22.0,67.4,45.2,56.1,4.4,16.3,9.9,118.0,135.6
47,89,0.528,25,50,0.5,8,11,0.727,6,27,33,31,12,5,10,13,127,0.677,0.669,0.562,0.124,15.8,58.7,39.3,66.0,12.6,7.4,9.6,133.5,117.7,ad507727-2097-455c-b0cf-28ed534fc9f8,Home,1,47,99,0.475,11,31,0.355,7,10,0.7,19,32,51,27,4,3,14,12,112,0.542,0.53,0.313,0.101,41.3,84.2,60.7,57.4,4.2,7.7,11.9,117.7,133.5
43,87,0.494,24,50,0.48,20,24,0.833,12,31,43,30,9,6,15,17,130,0.666,0.632,0.575,0.276,28.6,75.6,51.8,69.8,9.2,10.9,13.3,132.5,106.0,679f7573-7fc7-4ce6-87ae-13f380952ec3,Away,1,41,89,0.461,10,34,0.294,12,14,0.857,10,30,40,24,3,5,16,20,104,0.546,0.517,0.382,0.157,24.4,71.4,48.2,58.5,3.1,13.5,14.4,106.0,132.5
43,95,0.453,22,49,0.449,11,13,0.846,15,38,53,30,8,8,11,9,119,0.591,0.568,0.516,0.137,30.0,82.6,55.2,69.8,8.5,14.5,9.8,126.2,99.7,e3705d96-f363-4498-83a2-5ab8c1d2e28d,Home,1,36,84,0.429,9,29,0.31,13,15,0.867,8,35,43,21,6,3,13,15,94,0.519,0.482,0.345,0.179,17.4,70.0,44.8,58.3,6.4,6.5,12.5,99.7,126.2
40,85,0.471,18,40,0.45,24,29,0.828,11,26,37,25,6,5,9,18,122,0.624,0.576,0.471,0.341,25.6,74.3,47.4,62.5,6.4,10.2,8.4,130.4,127.2,60632d5f-29f9-47b9-aabf-3a4f873ec260,Home,1,45,84,0.536,17,35,0.486,12,14,0.857,9,32,41,20,3,6,15,25,119,0.66,0.637,0.417,0.167,25.7,74.4,52.6,44.4,3.2,13.3,14.3,127.2,130.4
47,89,0.528,16,45,0.356,19,27,0.704,8,27,35,31,9,5,7,15,129,0.639,0.618,0.506,0.303,19.0,77.1,45.5,66.0,9.2,9.6,6.5,132.0,104.4,a25c524e-377e-4588-8e72-90a72d15fb7e,Away,1,42,83,0.506,9,31,0.29,9,13,0.692,8,34,42,25,4,1,19,23,102,0.575,0.56,0.373,0.157,22.9,81.0,54.5,59.5,4.1,2.3,17.6,104.4,132.0
44,86,0.512,21,48,0.438,15,17,0.882,12,29,41,28,5,3,12,9,124,0.663,0.634,0.558,0.198,31.6,90.6,58.6,63.6,5.5,5.2,11.4,137.4,125.2,20776417-5be4-4714-bf57-c215374fa08f,Away,1,47,82,0.573,9,24,0.375,10,11,0.909,3,26,29,36,7,3,7,18,113,0.651,0.628,0.293,0.134,9.4,68.4,41.4,76.6,7.8,7.9,7.5,125.2,137.4
47,95,0.495,11,38,0.289,13,19,0.684,12,26,38,21,7,8,9,16,118,0.571,0.553,0.4,0.2,29.3,63.4,46.3,44.7,7.5,15.7,8.0,126.0,128.1,e0b761ba-9131-454b-8d46-9dfc8391f73c,Away,0,46,87,0.529,18,36,0.5,10,17,0.588,15,29,44,30,5,3,13,18,120,0.635,0.632,0.414,0.195,36.6,70.7,53.7,65.2,5.3,5.3,12.1,128.1,126.0
45,94,0.479,14,36,0.389,18,21,0.857,9,34,43,28,7,6,12,15,122,0.591,0.553,0.383,0.223,20.0,66.7,44.8,62.2,6.9,10.0,10.4,119.6,120.6,8cb08842-c6e8-4668-a3a2-a2ee42738eab,Away,0,51,104,0.49,15,44,0.341,6,10,0.6,17,36,53,24,5,5,11,17,123,0.567,0.563,0.423,0.096,33.3,80.0,55.2,47.1,4.9,8.6,9.2,120.6,119.6
39,82,0.476,15,37,0.405,11,12,0.917,8,43,51,27,7,7,13,13,104,0.596,0.567,0.451,0.146,20.5,81.1,55.4,69.2,7.7,13.7,13.0,114.2,101.1,a628cf6f-deac-4b32-8228-df10031ed723,Away,1,34,86,0.395,13,35,0.371,11,18,0.611,10,31,41,22,9,3,9,12,92,0.49,0.471,0.407,0.209,18.9,79.5,44.6,64.7,9.9,6.7,8.7,101.1,114.2
43,89,0.483,19,53,0.358,13,16,0.813,11,40,51,28,3,3,11,15,118,0.614,0.59,0.596,0.18,25.6,83.3,56.0,65.1,3.2,5.6,10.3,126.0,111.1,a45a9d9a-8d96-42be-8b4a-70bff6058100,Away,1,41,91,0.451,13,37,0.351,9,11,0.818,8,32,40,28,3,2,7,15,104,0.543,0.522,0.407,0.121,16.7,74.4,44.0,68.3,3.2,5.6,6.8,111.1,126.0
50,92,0.543,17,40,0.425,18,19,0.947,11,35,46,33,7,10,11,18,135,0.673,0.636,0.435,0.207,29.7,87.5,59.7,66.0,7.1,17.5,9.9,136.9,101.4,326fd422-41c6-463c-b4c4-4ad95738af6f,Home,1,35,81,0.432,5,24,0.208,25,28,0.893,5,26,31,21,8,5,14,11,100,0.536,0.463,0.296,0.346,12.5,70.3,40.3,60.0,8.1,9.6,13.0,101.4,136.9
38,89,0.427,12,44,0.273,13,18,0.722,12,39,51,25,6,4,8,11,101,0.521,0.494,0.494,0.202,23.5,72.2,48.6,65.8,6.5,8.3,7.6,109.5,108.4,4bd157a8-95f4-4795-b847-d023a25f4c88,Home,1,38,99,0.384,17,51,0.333,7,13,0.538,15,39,54,21,4,3,7,15,100,0.477,0.47,0.515,0.131,27.8,76.5,51.4,55.3,4.3,6.7,6.3,108.4,109.5
49,87,0.563,16,38,0.421,10,13,0.769,5,35,40,34,11,8,13,12,124,0.669,0.655,0.437,0.149,13.9,61.4,43.0,69.4,11.2,12.5,12.3,126.4,109.1,d2bdf4a3-04d1-4c61-8e1e-0915952809f9,Home,1,40,102,0.392,14,38,0.368,13,13,1.0,22,31,53,26,8,2,15,12,107,0.497,0.461,0.373,0.127,38.6,86.1,57.0,65.0,8.2,4.1,12.2,109.1,126.4
37,93,0.398,17,52,0.327,0,0,0.0,12,26,38,27,11,4,12,8,91,0.489,0.489,0.559,0.0,23.5,72.2,43.7,73.0,12.3,8.9,11.4,101.4,115.9,e4b8639b-03d9-4b08-81c3-b36833ac1252,Away,0,43,81,0.531,17,36,0.472,1,2,0.5,10,39,49,29,6,5,18,4,104,0.635,0.636,0.444,0.025,27.8,76.5,56.3,67.4,6.7,12.2,18.0,115.9,101.4
40,86,0.465,16,42,0.381,13,16,0.813,10,26,36,25,7,12,12,16,109,0.586,0.558,0.488,0.186,22.2,60.5,40.9,62.5,7.4,19.0,11.4,114.5,124.0,565b4930-31f1-4180-9c73-ce1a5da0e855,Home,0,49,99,0.495,14,36,0.389,6,10,0.6,17,35,52,24,7,4,15,12,118,0.571,0.566,0.364,0.101,39.5,77.8,59.1,49.0,7.4,9.1,12.7,124.0,114.5
54,104,0.519,14,41,0.341,9,13,0.692,16,37,53,34,12,1,6,20,131,0.597,0.587,0.394,0.125,35.6,90.2,61.6,63.0,12.2,2.4,5.2,133.4,99.8,354a6b11-8628-404e-8985-755d407ba616,Home,1,32,76,0.421,15,35,0.429,19,22,0.864,4,29,33,20,3,7,20,15,98,0.572,0.52,0.461,0.289,9.8,64.4,38.4,62.5,3.1,11.1,18.9,99.8,133.4
51,89,0.573,16,32,0.5,14,21,0.667,10,38,48,29,10,15,17,13,132,0.672,0.663,0.36,0.236,26.3,82.6,57.1,56.9,9.4,23.1,14.8,124.1,114.7,ff2d813d-b1cf-4b62-8e10-30716a54b061,Home,1,49,103,0.476,14,38,0.368,10,10,1.0,8,28,36,33,9,4,12,16,122,0.568,0.544,0.369,0.097,17.4,73.7,42.9,67.3,8.5,7.0,10.1,114.7,124.1
